feature,slice,state,n_bin0,n_bin9,mean_pnl_R_bin0,mean_pnl_R_bin9,delta_mean_pnl_R,time_rate_bin0,time_rate_bin9,delta_time_rate,mean_pnl_R_not_time_bin0,mean_pnl_R_not_time_bin9,delta_mean_pnl_R_not_time,spearman_pnl_R,spearman_time_rate,rank_abs_delta_pnl,rank_pnl_minus_time
asset_macd_signal_1h,ALL,0,815,815,-0.10706471813699893,0.08589464971088166,0.1929593678478806,0.19877300613496932,0.19141104294478528,-0.007361963190184034,-0.3559827632507305,-0.15348488024743348,0.20249788300329705,0.11515151515151514,0.2621999963272148,0.1929593678478806,0.1966403494429726
vol_mult,S1_regime_code_1d,3,411,406,0.035704719262408216,-0.15650289597990943,-0.19220761524231766,0.12408759124087591,0.1921182266009852,0.0680306353601093,-0.12713014288818664,-0.2990795860176434,-0.17194944312945676,-0.23636363636363633,0.6727272727272726,0.19220761524231766,-0.2262229329223723
don_break_level,risk_on,0,549,567,0.01501145128851136,-0.17700790475686706,-0.19201935604537843,0.19489981785063754,0.15343915343915343,-0.041460664411484105,-0.17286286175867813,-0.4002695038525922,-0.22740664209391406,-0.8181818181818182,-0.2121212121212121,0.19201935604537843,-0.17128902383963637
eth_trend_slope,risk_on,0,723,460,-0.11226829771799561,-0.3037817969401415,-0.1915134992221459,0.19640387275242047,0.13260869565217392,-0.06379517710024654,-0.2999283278627893,-0.44622399967880566,-0.14629567181601638,-0.309090909090909,-0.04242424242424241,0.1915134992221459,-0.15961591067202263
consolidation_range_atr,S5_btcRisk_x_regimeUp,5,253,231,0.34411445901100174,0.16124050821698654,-0.1828739507940152,0.2648221343873518,0.19047619047619047,-0.07434594391116134,0.15236062916100804,-0.03292498595614566,-0.1852856151171537,-0.23636363636363633,-0.6727272727272726,0.1828739507940152,-0.14570097883843453
consolidation_range_atr,risk_on,1,253,231,0.34411445901100174,0.16124050821698654,-0.1828739507940152,0.2648221343873518,0.19047619047619047,-0.07434594391116134,0.15236062916100804,-0.03292498595614566,-0.1852856151171537,-0.23636363636363633,-0.6727272727272726,0.1828739507940152,-0.14570097883843453
asset_macd_line_4h,risk_on,0,549,568,-0.29451077090638933,-0.12157131004752642,0.17293946085886291,0.16029143897996356,0.16725352112676056,0.0069620821467969995,-0.5123508056136652,-0.3564372233638807,0.15591358224978452,-0.43030303030303024,0.6363636363636362,0.17293946085886291,0.16945841978546441
gap_from_1d_ma,S1_regime_code_1d,3,387,345,-0.11103017087152095,0.06181504949429775,0.1728452203658187,0.27906976744186046,0.10144927536231885,-0.17762049207954161,-0.4054673433728822,-0.02071561161810823,0.38475173175477395,0.8303030303030302,-0.9636363636363635,0.1728452203658187,0.2616554664055895
asset_macd_slope_1h,S1_regime_code_1d,3,441,439,-0.05028793813741728,0.12062271665250339,0.17091065478992068,0.19047619047619047,0.17995444191343962,-0.010521748562750843,-0.28125543809005293,-0.050301655372816105,0.23095378271723682,0.5030303030303029,-0.28484848484848485,0.17091065478992068,0.1761715290712961
asset_macd_hist_1h,risk_on,0,622,547,-0.19703417600219375,-0.02744852225466796,0.1695856537475258,0.1945337620578778,0.17184643510054845,-0.022687326957329362,-0.4306544476272105,-0.2297316051460753,0.2009228424811352,0.5878787878787878,-0.6969696969696969,0.1695856537475258,0.1809293172261905
funding_abs,risk_on,0,1005,676,-0.12607334384767827,0.04315394645870387,0.16922729030638214,0.1482587064676617,0.1997041420118343,0.05144543554417261,-0.2896415167932743,-0.06198884189817818,0.22765267489509614,0.8285714285714287,0.3142857142857143,0.16922729030638214,0.14350457253429583
eth_macd_signal_4h,ALL,0,815,794,-0.25076437634035,-0.08389333004166614,0.16687104629868382,0.16809815950920245,0.17002518891687657,0.0019270294076741135,-0.43525382583226396,-0.30084655215378664,0.13440727367847732,0.6,0.5151515151515151,0.16687104629868382,0.16590753159484678
atr_1h,risk_on,0,551,574,-0.26952239829605074,-0.11071891497554325,0.15880348332050748,0.14519056261343014,0.17247386759581881,0.02728330498238868,-0.45537443858649224,-0.3483476158088816,0.10702682277761061,-0.006060606060606061,0.5030303030303029,0.15880348332050748,0.14516183082931314
atr_at_entry,risk_on,0,551,574,-0.26952239829605074,-0.11071891497554325,0.15880348332050748,0.14519056261343014,0.17247386759581881,0.02728330498238868,-0.45537443858649224,-0.3483476158088816,0.10702682277761061,-0.006060606060606061,0.5030303030303029,0.15880348332050748,0.14516183082931314
eth_macd_hist_slope_1h,S1_regime_code_1d,3,431,408,0.04833066820830944,0.20625718015954167,0.15792651195123222,0.21345707656612528,0.22058823529411764,0.007131158727992359,-0.12527482793701672,-0.013357524092737733,0.11191730384427899,-0.06666666666666665,0.12727272727272726,0.15792651195123222,0.15436093258723604
asset_macd_line_4h,ALL,0,815,815,-0.06784753618187561,0.07943752294639804,0.14728505912827367,0.16809815950920245,0.1901840490797546,0.02208588957055216,-0.2726359480661898,-0.16372339655890866,0.10891255150728113,-0.006060606060606061,0.7173285415424762,0.14728505912827367,0.1362421143429976
asset_macd_signal_4h,risk_on,1,269,249,0.41062517546094623,0.5566991346152982,0.14607395915435195,0.1895910780669145,0.24096385542168675,0.05137277735477225,0.2544465345151836,0.3358252155640075,0.0813786810488239,0.006060606060606061,0.5151515151515151,0.14607395915435195,0.12038757047696583
asset_macd_signal_4h,S5_btcRisk_x_regimeUp,5,269,249,0.41062517546094623,0.5566991346152982,0.14607395915435195,0.1895910780669145,0.24096385542168675,0.05137277735477225,0.2544465345151836,0.3358252155640075,0.0813786810488239,0.006060606060606061,0.5151515151515151,0.14607395915435195,0.12038757047696583
atr_at_entry,S5_btcRisk_x_regimeUp,5,264,241,0.38910063724482935,0.5349381985380144,0.14583756129318504,0.1590909090909091,0.23236514522821577,0.07327423613730669,0.2519118696857553,0.31176090493259684,0.05984903524684154,-0.09090909090909088,0.7939393939393938,0.14583756129318504,0.10920044322453169
atr_1h,risk_on,1,264,241,0.38910063724482935,0.5349381985380144,0.14583756129318504,0.1590909090909091,0.23236514522821577,0.07327423613730669,0.2519118696857553,0.31176090493259684,0.05984903524684154,-0.09090909090909088,0.7939393939393938,0.14583756129318504,0.10920044322453169
atr_at_entry,risk_on,1,264,241,0.38910063724482935,0.5349381985380144,0.14583756129318504,0.1590909090909091,0.23236514522821577,0.07327423613730669,0.2519118696857553,0.31176090493259684,0.05984903524684154,-0.09090909090909088,0.7939393939393938,0.14583756129318504,0.10920044322453169
atr_1h,S5_btcRisk_x_regimeUp,5,264,241,0.38910063724482935,0.5349381985380144,0.14583756129318504,0.1590909090909091,0.23236514522821577,0.07327423613730669,0.2519118696857553,0.31176090493259684,0.05984903524684154,-0.09090909090909088,0.7939393939393938,0.14583756129318504,0.10920044322453169
asset_macd_line_4h,S5_btcRisk_x_regimeUp,5,266,247,0.39996492947135015,0.5416764587380948,0.14171152926674463,0.18421052631578946,0.242914979757085,0.058704453441295545,0.23662003962683392,0.3237292241830793,0.08710918455624539,0.05454545454545454,0.6727272727272726,0.14171152926674463,0.11235930254609686
asset_macd_line_4h,risk_on,1,266,247,0.39996492947135015,0.5416764587380948,0.14171152926674463,0.18421052631578946,0.242914979757085,0.058704453441295545,0.23662003962683392,0.3237292241830793,0.08710918455624539,0.05454545454545454,0.6727272727272726,0.14171152926674463,0.11235930254609686
eth_macd_line_4h,S1_regime_code_1d,3,424,275,-0.25429366468797293,-0.11780725365263495,0.13648641103533798,0.18396226415094338,0.20363636363636364,0.01967409948542026,-0.4643876703329145,-0.4076644704559378,0.056723199876976715,0.5757575757575757,0.33333333333333326,0.13648641103533798,0.12664936129262785
atr_at_entry,ALL,0,815,815,-0.05617702236624418,0.08020545846834312,0.13638248083458732,0.14969325153374233,0.1901840490797546,0.040490797546012286,-0.22879787230014453,-0.16331719711619444,0.0654806751839501,-0.2121212121212121,0.7212121212121211,0.13638248083458732,0.11613708206158117
atr_1h,ALL,0,815,815,-0.05617702236624418,0.08020545846834312,0.13638248083458732,0.14969325153374233,0.1901840490797546,0.040490797546012286,-0.22879787230014453,-0.16331719711619444,0.0654806751839501,-0.2121212121212121,0.7212121212121211,0.13638248083458732,0.11613708206158117
eth_funding_rate,risk_on,0,678,656,-0.15089380717052425,-0.016172604389143717,0.13472120278138053,0.168141592920354,0.16920731707317074,0.0010657241528167494,-0.34516910212289315,-0.18525500092570443,0.1599141011971887,0.4285714285714286,0.08571428571428573,0.13472120278138053,0.13418834070497215
vol_mult,risk_on,0,576,630,0.00697189707478802,-0.12432160600908557,-0.13129350308387358,0.13368055555555555,0.19523809523809524,0.061557539682539686,-0.17756423858600012,-0.26610941323538745,-0.08854517464938733,-0.6484848484848483,0.8181818181818182,0.13129350308387358,-0.16207227292514342
eth_macd_hist_slope_4h,ALL,0,815,813,0.15265949450113084,0.28198152975560886,0.12932203525447802,0.26625766871165646,0.2017220172201722,-0.06453565149148427,-0.11917450703846018,0.1143530039790347,0.23352751101749486,-0.04242424242424241,-0.38181818181818183,0.12932203525447802,0.16158986100022016
consolidation_range_atr,ALL,0,815,815,0.02134207777005933,-0.10643741941638879,-0.12777949718644813,0.22085889570552147,0.13865030674846626,-0.08220858895705521,-0.2154977384341162,-0.28222481919140024,-0.06672708075728404,-0.29696969696969694,-0.8787878787878788,0.12777949718644813,-0.08667520270792052
don_break_level,risk_on,1,266,248,0.45304441159250763,0.5737407314042018,0.12069631981169415,0.19924812030075187,0.22580645161290322,0.02655833131215135,0.33613601477063976,0.3381434880806864,0.002007473310046637,0.19999999999999998,0.41818181818181815,0.12069631981169415,0.10741715415561848
don_break_level,S5_btcRisk_x_regimeUp,5,266,248,0.45304441159250763,0.5737407314042018,0.12069631981169415,0.19924812030075187,0.22580645161290322,0.02655833131215135,0.33613601477063976,0.3381434880806864,0.002007473310046637,0.19999999999999998,0.41818181818181815,0.12069631981169415,0.10741715415561848
eth_macd_hist_slope_4h,S1_regime_code_1d,2,206,240,0.024027440646532026,-0.09413053531490186,-0.11815797596143388,0.2621359223300971,0.1875,-0.07463592233009708,-0.2672105564375644,-0.28998129868164124,-0.022770742244076825,-1.0,-1.0,0.11815797596143388,-0.08084001479638533
btc_oi_z_7d,risk_on,0,420,586,-0.07843632593727305,-0.19450963951728975,-0.1160733135800167,0.17857142857142858,0.18088737201365188,0.0023159434422233005,-0.27265955624436927,-0.4074914014279947,-0.13483184518362545,-0.35757575757575755,-0.3404271044608361,0.1160733135800167,-0.11723128530112835
asset_macd_signal_4h,risk_on,0,546,566,-0.3001974478159053,-0.1911893332200491,0.10900811459585619,0.17032967032967034,0.15724381625441697,-0.013085854075253367,-0.5232931293273634,-0.4148227595889746,0.1084703697383888,-0.2727272727272727,0.2606060606060606,0.10900811459585619,0.11555104163348287
don_break_level,ALL,0,815,815,0.15797681011165615,0.05144075998907783,-0.10653605012257833,0.19631901840490798,0.1754601226993865,-0.02085889570552149,-0.007341089696472461,-0.1892943633002269,-0.18195327360375443,-0.5393939393939393,0.15197638592001614,0.10653605012257833,-0.09610660226981758
asset_macd_signal_4h,ALL,0,815,815,-0.06558237338464999,0.03730665265848031,0.1028890260431303,0.17668711656441718,0.18282208588957055,0.006134969325153367,-0.2706146692414092,-0.20180103691042564,0.06881363233098356,-0.11515151515151514,0.6097674333191042,0.1028890260431303,0.09982154138055362
funding_rollsum_3d,S1_regime_code_1d,3,369,507,0.0014636400964872314,0.10227248815829874,0.1008088480618115,0.2086720867208672,0.14990138067061143,-0.05877070605025578,-0.16033919781692338,-0.035244592548049215,0.12509460526887417,0.5952380952380953,0.09523809523809526,0.1008088480618115,0.1301942010869394
btc_vol_regime_level,risk_on,0,490,814,-0.19689512312053953,-0.29759186383732134,-0.10069674071678181,0.13877551020408163,0.16461916461916462,0.02584365441508299,-0.3222778970293446,-0.4996384159852769,-0.1773605189559323,0.23636363636363633,0.34545454545454546,0.10069674071678181,-0.1136185679243233
gap_from_1d_ma,risk_on,0,643,508,-0.1767167396589541,-0.07967003449637729,0.09704670516257681,0.2643856920684292,0.10236220472440945,-0.16202348734401978,-0.4697171101679101,-0.18762812350382868,0.28208898666408144,0.6121212121212121,-0.9151515151515152,0.09704670516257681,0.1780584488345867
adx_1h,ALL,0,815,815,0.054156155812947665,0.1501970204327296,0.09604086461978192,0.16809815950920245,0.16809815950920245,0.0,-0.17553131973833874,0.025674729357727143,0.20120604909606588,0.309090909090909,-0.12158110873601292,0.09604086461978192,0.09604086461978192
consolidation_range_atr,risk_on,0,562,584,-0.12396292659641477,-0.21231687366863145,-0.08835394707221668,0.20106761565836298,0.11815068493150685,-0.08291693072685613,-0.36788450095681796,-0.3727472829098325,-0.004862781953014539,-0.5030303030303029,-0.8666666666666665,0.08835394707221668,-0.046895481708788614
asset_macd_signal_1h,risk_on,0,619,567,-0.20026260407221824,-0.11235858760192828,0.08790401647028996,0.19224555735056542,0.1657848324514991,-0.026460724899066312,-0.44913373720459315,-0.33377362171889,0.11536011548570313,-0.006060606060606061,-0.09090909090909088,0.08790401647028996,0.10113437891982312
adx_1h,risk_on,0,616,512,-0.03622536804934045,-0.12298703731913556,-0.08676166926979512,0.1672077922077922,0.146484375,-0.020723417207792194,-0.27890246504246285,-0.24376265074618897,0.035139814296273886,0.04242424242424241,-0.06666666666666665,0.08676166926979512,-0.07639996066589902
funding_z_7d,risk_on,0,676,498,0.06707297007821768,-0.015091495711293987,-0.08216446578951167,0.1878698224852071,0.16265060240963855,-0.025219220075568538,-0.045706571062860184,-0.17020867670051695,-0.12450210563765676,-0.31666666666666665,-0.33333333333333337,0.08216446578951167,-0.0695548557517274
btc_funding_rate,ALL,0,816,791,-0.1497427849867088,-0.0696502500905944,0.08009253489611438,0.14705882352941177,0.1592920353982301,0.012233211868818317,-0.31911340622096557,-0.23030928933301528,0.08880411688795029,0.6571428571428573,0.3714285714285715,0.08009253489611438,0.07397592896170523
funding_rate,ALL,0,815,815,0.04832070880827483,0.1241723297483347,0.07585162094005987,0.20613496932515338,0.15950920245398773,-0.04662576687116565,-0.07988299704064064,-0.021114643111507066,0.05876835392913357,0.48571428571428577,-0.48571428571428577,0.07585162094005987,0.0991645043756427
days_since_prev_break,risk_on,0,834,654,-0.08476265263119032,-0.1588918859559976,-0.07412923332480728,0.14268585131894485,0.20336391437308868,0.06067806305414383,-0.23072452315958894,-0.40904471454298535,-0.17832019138339641,-0.028571428571428574,0.7142857142857143,0.07412923332480728,-0.1044682648518792
asset_macd_slope_1h,risk_on,0,603,570,-0.13142925234198088,-0.059239218883655825,0.07219003345832506,0.19071310116086235,0.19473684210526315,0.004023740944400805,-0.37096908990964295,-0.26512057460987937,0.10584851529976358,0.6363636363636362,-0.19999999999999998,0.07219003345832506,0.07017816298612466
eth_macd_line_4h,S1_regime_code_1d,2,213,255,0.016258284002223438,-0.055048065103420675,-0.07130634910564411,0.20187793427230047,0.14901960784313725,-0.052858326429163216,-0.19435426774948408,-0.2396742728652836,-0.045320005115799505,,,0.07130634910564411,-0.0448771858910625
btc_vol_regime_level,S1_regime_code_1d,3,414,360,-0.3421336564921839,-0.411700920908846,-0.06956726441666211,0.15458937198067632,0.15555555555555556,0.0009661835748792369,-0.5221056714845878,-0.6357209848565137,-0.11361531337192599,0.10303030303030303,0.38181818181818183,0.06956726441666211,-0.07005035620410173
asset_macd_line_1h,risk_on,0,650,559,-0.1918845825257929,-0.12601936067044364,0.06586522185534927,0.21076923076923076,0.16636851520572452,-0.04440071556350625,-0.45128441944843883,-0.35442858136230043,0.0968558380861384,0.38181818181818183,0.07878787878787878,0.06586522185534927,0.08806557963710239
eth_oi_z_7d,risk_on,0,573,460,0.013341150224868556,-0.05168882266127716,-0.06502997288614572,0.2024432809773124,0.16521739130434782,-0.037225889672964585,-0.20415345268255666,-0.23509030447077572,-0.03093685178821906,-0.4666666666666666,-0.5878787878787878,0.06502997288614572,-0.046417028049663425
funding_rollsum_3d,risk_on,0,655,656,-0.058128320483498336,0.0027673847164495415,0.06089570519994788,0.20610687022900764,0.1722560975609756,-0.03385077266803205,-0.20372852170452876,-0.16365961409588925,0.040068907608639515,0.6428571428571429,0.0,0.06089570519994788,0.07782109153396391
eth_vol_regime_level,ALL,0,816,812,-0.020955568738709126,0.0388856302240836,0.05984119896279273,0.17279411764705882,0.1958128078817734,0.02301869023471459,-0.2275148325481952,-0.12875965939728237,0.09875517315091284,-0.0303030303030303,0.2727272727272727,0.05984119896279273,0.04833185384543544
funding_z_7d,ALL,0,815,815,0.06293208735205569,0.12208219119596646,0.05915010384391077,0.18404907975460122,0.17423312883435582,-0.009815950920245398,-0.050423531581838744,-0.04986367749245886,0.000559854089379884,0.21666666666666667,-0.08333333333333334,0.05915010384391077,0.06405807930403347
funding_rollsum_3d,ALL,0,815,815,-0.010704916806218719,0.048033450566729884,0.0587383673729486,0.2233128834355828,0.16809815950920245,-0.055214723926380355,-0.18376880081006702,-0.10589902032055508,0.07786978048951194,0.3666666666666667,-0.31666666666666665,0.0587383673729486,0.08634572933613878
asset_vol_1h,ALL,0,815,815,-0.03129661986611963,0.027381975652000574,0.058678595518120207,0.08711656441717791,0.27116564417177913,0.18404907975460122,-0.16482043271968772,-0.13370142795938858,0.031119004760299135,-0.0303030303030303,0.9757575757575757,0.058678595518120207,-0.0333459443591804
eth_macd_hist_slope_1h,ALL,0,825,814,-0.009938506161035357,0.04861884634452172,0.058557352505557075,0.21575757575757576,0.19656019656019655,-0.01919737919737921,-0.2003872087971647,-0.1583133757957403,0.04207383300142439,0.11515151515151514,0.19999999999999998,0.058557352505557075,0.06815604210424668
atr_pct,ALL,0,815,815,-0.036858140602873096,0.01842072126489797,0.05527886186777106,0.10306748466257669,0.27361963190184047,0.17055214723926376,-0.19911733976062884,-0.13833270018443264,0.0607846395761962,0.2121212121212121,0.9878787878787878,0.05527886186777106,-0.02999721175186082
eth_macd_hist_slope_4h,risk_on,0,567,478,0.008185614949270082,-0.046679969317392975,-0.054865584266663055,0.2328042328042328,0.1903765690376569,-0.04242766376657589,-0.25190137200714574,-0.2621977954603727,-0.010296423453226955,-0.3696969696969697,-0.4424242424242424,0.054865584266663055,-0.03365175238337511
btc_trend_slope,S1_regime_code_1d,3,409,301,0.05928559703604896,0.1104666696394984,0.051181072603449444,0.19315403422982885,0.22591362126245848,0.03275958703262963,-0.12645764708395493,-0.0766994942813826,0.04975815280257233,0.5166666666666667,0.33333333333333337,0.051181072603449444,0.03480127908713463
consolidation_range_atr,S1_regime_code_1d,3,403,384,-0.012760322860354261,-0.06374997689256266,-0.0509896540322084,0.21339950372208435,0.125,-0.08839950372208435,-0.2232940520136036,-0.23006500075699843,-0.006770948743394817,0.17575757575757575,-0.7696969696969697,0.0509896540322084,-0.0067899021711662205
btc_funding_rate,risk_on,0,696,593,-0.14726093244440283,-0.19770109362373392,-0.05044016117933109,0.14511494252873564,0.13322091062394603,-0.011894031904789604,-0.31629799100659234,-0.32928808980868535,-0.012990098802093009,-0.028571428571428574,0.08571428571428573,0.05044016117933109,-0.04449314522693629
asset_vol_4h,ALL,0,815,815,-0.045009482197633774,0.0034983808494101817,0.04850786304704396,0.12392638036809817,0.25030674846625767,0.1263803680981595,-0.24581289806974335,-0.1582666664073123,0.08754623166243106,-0.06666666666666665,0.9393939393939393,0.04850786304704396,-0.014682321002035793
btc_oi_z_7d,S5_btcRisk_x_regimeUp,5,395,229,0.5329076688831329,0.4869409981290798,-0.045966670754053085,0.27848101265822783,0.2183406113537118,-0.060140401304516033,0.36099192025730636,0.31024539230157117,-0.0507465279557352,-0.14285714285714288,-0.28571428571428575,0.045966670754053085,-0.015896470101795068
btc_oi_z_7d,risk_on,1,395,229,0.5329076688831329,0.4869409981290798,-0.045966670754053085,0.27848101265822783,0.2183406113537118,-0.060140401304516033,0.36099192025730636,0.31024539230157117,-0.0507465279557352,-0.14285714285714288,-0.28571428571428575,0.045966670754053085,-0.015896470101795068
prebreak_congestion,ALL,0,815,815,0.060215667881673665,0.015324952770103125,-0.04489071511157054,0.13006134969325153,0.2650306748466258,0.13496932515337426,-0.14279925679193106,-0.15743690273610136,-0.014637645944170302,-0.709090909090909,0.9393939393939393,0.04489071511157054,-0.11237537768825767
eth_macd_line_4h,risk_on,0,774,388,-0.20863034668258865,-0.2533387556921388,-0.04470840900955017,0.18733850129198967,0.13402061855670103,-0.053317882735288646,-0.4123678215954236,-0.41316229472829996,-0.0007944731328763388,0.24848484848484845,-0.11515151515151514,0.04470840900955017,-0.018049467641905848
vol_prob_low_1d,risk_on,0,512,598,-0.029307357218844993,-0.0666972228437218,-0.03738986562487681,0.158203125,0.1806020066889632,0.0223988816889632,-0.14413310475601385,-0.2449418953126223,-0.10080879055660846,0.1515151515151515,0.35757575757575755,0.03738986562487681,-0.04858930646935841
eth_trend_slope,ALL,0,817,771,-0.12002201271264124,-0.08569327140670388,0.034328741305937355,0.19216646266829865,0.1932555123216602,0.0010890496533615401,-0.30322511623153536,-0.33191731450656464,-0.02869219827502928,0.22424242424242422,0.10303030303030303,0.034328741305937355,0.033784216479256585
eth_trend_slope,S1_regime_code_1d,3,478,448,-0.09170738080195885,-0.12291477923922167,-0.03120739843726282,0.20711297071129708,0.17410714285714285,-0.033005827854154235,-0.29298423888394365,-0.3208513259035813,-0.027867087019637637,0.06666666666666665,-0.06666666666666665,0.03120739843726282,-0.014704484510185703
eth_macd_hist_slope_4h,S1_regime_code_1d,3,366,269,0.038999478201208596,0.008090363378824362,-0.03090911482238423,0.226775956284153,0.1970260223048327,-0.029749933979320298,-0.22706265359428396,-0.18388024483705173,0.04318240875723223,-0.13939393939393938,-0.29696969696969694,0.03090911482238423,-0.016034147832724083
funding_rate,S1_regime_code_1d,3,359,522,0.09988512549934206,0.12867215391820444,0.02878702841886238,0.1977715877437326,0.1360153256704981,-0.06175626207323451,-0.007757771194341906,0.00857091120372157,0.016328682398063475,0.6,-0.3,0.02878702841886238,0.059665159455479636
eth_oi_z_7d,S3_funding_x_oi,6,216,208,0.22103018820843606,0.24902674909005862,0.027996560881622556,0.26851851851851855,0.16346153846153846,-0.10505698005698008,-0.1470807119826015,0.10542784318508805,0.25250855516768955,0.19999999999999998,-0.39999999999999997,0.027996560881622556,0.0805250509101126
rv_3d,ALL,0,815,815,0.05659963236731002,0.030003186118240387,-0.026596446249069632,0.12883435582822086,0.2674846625766871,0.13865030674846626,-0.1440802171074539,-0.13781031036681735,0.006269906740636544,-0.6242424242424242,0.9393939393939393,0.026596446249069632,-0.09592159962330277
don_break_level,S1_regime_code_1d,3,349,436,0.008600902969457508,0.03514470750143035,0.026543804531972845,0.2034383954154728,0.15825688073394495,-0.04518151468152784,-0.1782887024502854,-0.18191171156510336,-0.0036230091148179433,-0.19999999999999998,0.0303030303030303,0.026543804531972845,0.049134561872736765
funding_abs,ALL,0,1511,815,0.01915128314057438,0.04446568600492827,0.02531440286435389,0.16479152878888154,0.19631901840490798,0.031527489616026444,-0.14631139036478366,-0.0677613441606311,0.07855004620415255,0.4285714285714286,0.3142857142857143,0.02531440286435389,0.009550658056340668
adx_1h,S1_regime_code_1d,3,505,377,-0.10746648139361376,-0.08831351154720096,0.019152969846412793,0.13861386138613863,0.15915119363395225,0.020537332247813622,-0.30839220446148174,-0.23443706928091348,0.07395513518056826,0.3939393939393939,-0.01818181818181818,0.019152969846412793,0.008884303722505982
eth_macd_hist_slope_1h,risk_on,0,594,603,-0.09640114008934866,-0.08347558563249481,0.012925554456853852,0.22053872053872053,0.1691542288557214,-0.051384491682999134,-0.2934376048404129,-0.26263143186804716,0.030806172972365764,0.33333333333333326,0.10303030303030303,0.012925554456853852,0.03861780029835342
funding_rate,risk_on,0,674,596,0.0548901706799925,0.04494674255821801,-0.00994342812177449,0.19732937685459942,0.1493288590604027,-0.04800051779419673,-0.053273374229388444,-0.09367993452700044,-0.04040656029761199,0.0,-0.3,0.00994342812177449,0.014056830775323874
eth_macd_signal_4h,risk_on,0,751,480,-0.27272631532631836,-0.2822481390805861,-0.009521823754267744,0.16511318242343542,0.12083333333333333,-0.04427984909010209,-0.4593579635117264,-0.4413940813715598,0.017963882140166643,0.33333333333333326,0.05454545454545454,0.009521823754267744,0.0126181007907833
