symbol,grammar_cell,parent_family,exact_decision_timestamp_overlaps
PF_ARKMUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,0
PF_ARKMUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,0
PF_ARKMUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,0
PF_ARKMUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,0
PF_ARKMUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,0
PF_ARKMUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,0
PF_ARKMUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,0
PF_ARKMUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_ARKMUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_ARKMUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,0
PF_ARKMUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,0
PF_ARKMUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,0
PF_ARKMUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
PF_ARKMUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA02,0
PF_ARKMUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_ARUSD,trade_downside+mark_downside+structural_rejection,KDA01,0
PF_ARUSD,trade_downside+mark_downside+structural_rejection,KDA02,0
PF_ARUSD,trade_downside+mark_downside+structural_rejection,KDA03,0
PF_ARUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,0
PF_ARUSD,trade_downside+mark_downside+structural_rejection+oi,KDA02,0
PF_ARUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,0
PF_ARUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,0
PF_ARUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,0
PF_ARUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,0
PF_ARUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,0
PF_ARUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,0
PF_ARUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,0
PF_ARUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,0
PF_ARUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_ARUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_ARUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,0
PF_ARUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,0
PF_ARUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,0
PF_ARUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
PF_ARUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA02,0
PF_ARUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_ATHUSD,trade_downside+mark_downside+structural_rejection,KDA01,0
PF_ATHUSD,trade_downside+mark_downside+structural_rejection,KDA02,0
PF_ATHUSD,trade_downside+mark_downside+structural_rejection,KDA03,0
PF_ATHUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,0
PF_ATHUSD,trade_downside+mark_downside+structural_rejection+oi,KDA02,0
PF_ATHUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,0
PF_ATHUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,0
PF_ATHUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,0
PF_ATHUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,0
PF_ATHUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,0
PF_ATHUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,0
PF_ATHUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,0
PF_ATHUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,0
PF_ATHUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_ATHUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_ATHUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,0
PF_ATHUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,0
PF_ATHUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,0
PF_ATHUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
PF_ATHUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA02,0
PF_ATHUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_ATOMUSD,trade_downside+mark_downside+structural_rejection,KDA01,376
PF_ATOMUSD,trade_downside+mark_downside+structural_rejection,KDA02,17
PF_ATOMUSD,trade_downside+mark_downside+structural_rejection,KDA03,327
PF_ATOMUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,161
PF_ATOMUSD,trade_downside+mark_downside+structural_rejection+oi,KDA02,19
PF_ATOMUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,143
PF_ATOMUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,9
PF_ATOMUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,15
PF_ATOMUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,4
PF_ATOMUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,66
PF_ATOMUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,11
PF_ATOMUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,68
PF_ATOMUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,0
PF_ATOMUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_ATOMUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_ATOMUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,37
PF_ATOMUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,17
PF_ATOMUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,60
PF_ATOMUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
PF_ATOMUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA02,0
PF_ATOMUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_AUCTIONUSD,trade_downside+mark_downside+structural_rejection,KDA01,0
PF_AUCTIONUSD,trade_downside+mark_downside+structural_rejection,KDA02,0
PF_AUCTIONUSD,trade_downside+mark_downside+structural_rejection,KDA03,0
PF_AUCTIONUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,0
PF_AUCTIONUSD,trade_downside+mark_downside+structural_rejection+oi,KDA02,0
PF_AUCTIONUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,0
PF_AUCTIONUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,0
PF_AUCTIONUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,0
PF_AUCTIONUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,0
PF_AUCTIONUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,0
PF_AUCTIONUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,0
PF_AUCTIONUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,0
PF_AUCTIONUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,0
PF_AUCTIONUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_AUCTIONUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_AUCTIONUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,0
PF_AUCTIONUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,0
PF_AUCTIONUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,0
PF_AUCTIONUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
PF_AUCTIONUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA02,0
PF_AUCTIONUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_AVAXUSD,trade_downside+mark_downside+structural_rejection,KDA01,291
PF_AVAXUSD,trade_downside+mark_downside+structural_rejection,KDA02,27
PF_AVAXUSD,trade_downside+mark_downside+structural_rejection,KDA03,437
PF_AVAXUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,169
PF_AVAXUSD,trade_downside+mark_downside+structural_rejection+oi,KDA02,25
PF_AVAXUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,223
PF_AVAXUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,5
PF_AVAXUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,19
PF_AVAXUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,11
PF_AVAXUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,78
PF_AVAXUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,8
PF_AVAXUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,119
PF_AVAXUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,0
PF_AVAXUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_AVAXUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_AVAXUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,56
PF_AVAXUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,20
PF_AVAXUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,76
PF_AVAXUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
PF_AVAXUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA02,0
PF_AVAXUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_AXSUSD,trade_downside+mark_downside+structural_rejection,KDA01,10
PF_AXSUSD,trade_downside+mark_downside+structural_rejection,KDA02,0
PF_AXSUSD,trade_downside+mark_downside+structural_rejection,KDA03,0
PF_AXSUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,3
PF_AXSUSD,trade_downside+mark_downside+structural_rejection+oi,KDA02,0
PF_AXSUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,0
PF_AXSUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,0
PF_AXSUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,0
PF_AXSUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,0
PF_AXSUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,0
PF_AXSUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,0
PF_AXSUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,0
PF_AXSUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,0
PF_AXSUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_AXSUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_AXSUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,1
PF_AXSUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,0
PF_AXSUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,0
PF_AXSUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
PF_AXSUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA02,0
PF_AXSUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_BANANAUSD,trade_downside+mark_downside+structural_rejection,KDA01,0
PF_BANANAUSD,trade_downside+mark_downside+structural_rejection,KDA02,0
PF_BANANAUSD,trade_downside+mark_downside+structural_rejection,KDA03,0
PF_BANANAUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,0
PF_BANANAUSD,trade_downside+mark_downside+structural_rejection+oi,KDA02,0
PF_BANANAUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,0
PF_BANANAUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,0
PF_BANANAUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,0
PF_BANANAUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,0
PF_BANANAUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,0
PF_BANANAUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,0
PF_BANANAUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,0
PF_BANANAUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,0
PF_BANANAUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_BANANAUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_BANANAUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,0
PF_BANANAUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,0
PF_BANANAUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,0
PF_BANANAUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
PF_BANANAUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA02,0
PF_BANANAUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_BANDUSD,trade_downside+mark_downside+structural_rejection,KDA01,0
PF_BANDUSD,trade_downside+mark_downside+structural_rejection,KDA02,0
PF_BANDUSD,trade_downside+mark_downside+structural_rejection,KDA03,0
PF_BANDUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,0
PF_BANDUSD,trade_downside+mark_downside+structural_rejection+oi,KDA02,0
PF_BANDUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,0
PF_BANDUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,0
PF_BANDUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,0
PF_BANDUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,0
PF_BANDUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,0
PF_BANDUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,0
PF_BANDUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,0
PF_BANDUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,0
PF_BANDUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_BANDUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_BANDUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,0
PF_BANDUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,0
PF_BANDUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,0
PF_BANDUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
PF_BANDUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA02,0
PF_BANDUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_BATUSD,trade_downside+mark_downside+structural_rejection,KDA01,0
PF_BATUSD,trade_downside+mark_downside+structural_rejection,KDA02,0
PF_BATUSD,trade_downside+mark_downside+structural_rejection,KDA03,0
PF_BATUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,0
PF_BATUSD,trade_downside+mark_downside+structural_rejection+oi,KDA02,0
PF_BATUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,0
PF_BATUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,0
PF_BATUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,0
PF_BATUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,0
PF_BATUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,0
PF_BATUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,0
PF_BATUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,0
PF_BATUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,0
PF_BATUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_BATUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_BATUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,0
PF_BATUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,0
PF_BATUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,0
PF_BATUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
PF_BATUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA02,0
PF_BATUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_BBUSD,trade_downside+mark_downside+structural_rejection,KDA01,0
PF_BBUSD,trade_downside+mark_downside+structural_rejection,KDA02,0
PF_BBUSD,trade_downside+mark_downside+structural_rejection,KDA03,0
PF_BBUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,0
PF_BBUSD,trade_downside+mark_downside+structural_rejection+oi,KDA02,0
PF_BBUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,0
PF_BBUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA01,0
PF_BBUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA02,0
PF_BBUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation,KDA03,0
PF_BBUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA01,0
PF_BBUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA02,0
PF_BBUSD,trade_downside+mark_downside+structural_rejection+oi+basis_level,KDA03,0
PF_BBUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA01,0
PF_BBUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA02,0
PF_BBUSD,trade_downside+mark_downside+structural_rejection+oi+basis_change,KDA03,0
PF_BBUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA01,0
PF_BBUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA02,0
PF_BBUSD,trade_downside+mark_downside+structural_rejection+oi+breadth,KDA03,0
PF_BBUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA01,0
PF_BBUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA02,0
PF_BBUSD,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,KDA03,0
PF_BCHUSD,trade_downside+mark_downside+structural_rejection,KDA01,343
PF_BCHUSD,trade_downside+mark_downside+structural_rejection,KDA02,11
PF_BCHUSD,trade_downside+mark_downside+structural_rejection,KDA03,150
PF_BCHUSD,trade_downside+mark_downside+structural_rejection+oi,KDA01,146
PF_BCHUSD,trade_downside+mark_downside+structural_rejection+oi,KDA02,10
PF_BCHUSD,trade_downside+mark_downside+structural_rejection+oi,KDA03,61
