symbol,year,grammar_cell,state_rows,onsets,episodes,duration_minutes_median,duration_minutes_p95
PF_DYMUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_DYMUSD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,0,0,0,,
PF_DYMUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,744,580,580,5.0,15.0
PF_DYMUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,13,13,13,5.0,5.0
PF_DYMUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_DYMUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_DYMUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_EGLDUSD,2023,trade_downside+mark_downside+structural_rejection,2253,1842,1842,5.0,10.0
PF_EGLDUSD,2024,trade_downside+mark_downside+structural_rejection,5163,3985,3985,5.0,15.0
PF_EGLDUSD,2025,trade_downside+mark_downside+structural_rejection,917,769,769,5.0,10.0
PF_EGLDUSD,2023,trade_downside+mark_downside+structural_rejection+oi,1105,918,918,5.0,10.0
PF_EGLDUSD,2024,trade_downside+mark_downside+structural_rejection+oi,2395,1912,1912,5.0,10.0
PF_EGLDUSD,2025,trade_downside+mark_downside+structural_rejection+oi,371,329,329,5.0,10.0
PF_EGLDUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_EGLDUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_EGLDUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_EGLDUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_level,262,249,249,5.0,5.0
PF_EGLDUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_level,751,651,651,5.0,10.0
PF_EGLDUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_level,164,150,150,5.0,10.0
PF_EGLDUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_EGLDUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_EGLDUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,57,53,53,5.0,10.0
PF_EGLDUSD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,177,149,149,5.0,10.0
PF_EGLDUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,887,704,704,5.0,15.0
PF_EGLDUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,143,123,123,5.0,10.0
PF_EGLDUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_EGLDUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_EGLDUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_EIGENUSD,2023,trade_downside+mark_downside+structural_rejection,0,0,0,,
PF_EIGENUSD,2024,trade_downside+mark_downside+structural_rejection,52,49,49,5.0,7.999999999999972
PF_EIGENUSD,2025,trade_downside+mark_downside+structural_rejection,3693,2881,2881,5.0,10.0
PF_EIGENUSD,2023,trade_downside+mark_downside+structural_rejection+oi,0,0,0,,
PF_EIGENUSD,2024,trade_downside+mark_downside+structural_rejection+oi,15,14,14,5.0,6.749999999999998
PF_EIGENUSD,2025,trade_downside+mark_downside+structural_rejection+oi,1646,1304,1304,5.0,10.0
PF_EIGENUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_EIGENUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_EIGENUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation,1,1,1,5.0,5.0
PF_EIGENUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_level,0,0,0,,
PF_EIGENUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_level,0,0,0,,
PF_EIGENUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_level,634,562,562,5.0,10.0
PF_EIGENUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_EIGENUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_EIGENUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_EIGENUSD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,0,0,0,,
PF_EIGENUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,4,4,4,5.0,5.0
PF_EIGENUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,556,459,459,5.0,10.0
PF_EIGENUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_EIGENUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_EIGENUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_ENAUSD,2023,trade_downside+mark_downside+structural_rejection,0,0,0,,
PF_ENAUSD,2024,trade_downside+mark_downside+structural_rejection,181,150,150,5.0,10.0
PF_ENAUSD,2025,trade_downside+mark_downside+structural_rejection,22188,13371,13371,5.0,20.0
PF_ENAUSD,2023,trade_downside+mark_downside+structural_rejection+oi,0,0,0,,
PF_ENAUSD,2024,trade_downside+mark_downside+structural_rejection+oi,111,93,93,5.0,10.0
PF_ENAUSD,2025,trade_downside+mark_downside+structural_rejection+oi,11669,7552,7552,5.0,15.0
PF_ENAUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_ENAUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation,4,2,2,10.0,10.0
PF_ENAUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation,659,426,426,5.0,15.0
PF_ENAUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_level,0,0,0,,
PF_ENAUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_level,1,1,1,5.0,5.0
PF_ENAUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_level,2279,1712,1712,5.0,15.0
PF_ENAUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_ENAUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_ENAUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_ENAUSD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,0,0,0,,
PF_ENAUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,28,24,24,5.0,10.0
PF_ENAUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,3405,2388,2388,5.0,15.0
PF_ENAUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_ENAUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_ENAUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_ENSUSD,2023,trade_downside+mark_downside+structural_rejection,2738,2276,2276,5.0,10.0
PF_ENSUSD,2024,trade_downside+mark_downside+structural_rejection,19106,11831,11831,5.0,20.0
PF_ENSUSD,2025,trade_downside+mark_downside+structural_rejection,9150,6572,6572,5.0,15.0
PF_ENSUSD,2023,trade_downside+mark_downside+structural_rejection+oi,857,755,755,5.0,10.0
PF_ENSUSD,2024,trade_downside+mark_downside+structural_rejection+oi,9828,6588,6588,5.0,15.0
PF_ENSUSD,2025,trade_downside+mark_downside+structural_rejection+oi,4202,3156,3156,5.0,15.0
PF_ENSUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_ENSUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation,232,148,148,5.0,20.0
PF_ENSUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation,15,10,10,5.0,15.0
PF_ENSUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_level,370,342,342,5.0,10.0
PF_ENSUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_level,2293,1765,1765,5.0,15.0
PF_ENSUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_level,1471,1241,1241,5.0,10.0
PF_ENSUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_ENSUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_ENSUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_ENSUSD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,110,98,98,5.0,10.0
PF_ENSUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,2252,1627,1627,5.0,15.0
PF_ENSUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,1366,1065,1065,5.0,15.0
PF_ENSUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_ENSUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_ENSUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_ETCUSD,2023,trade_downside+mark_downside+structural_rejection,1916,1584,1584,5.0,10.0
PF_ETCUSD,2024,trade_downside+mark_downside+structural_rejection,7053,5436,5436,5.0,15.0
PF_ETCUSD,2025,trade_downside+mark_downside+structural_rejection,5318,4163,4163,5.0,15.0
PF_ETCUSD,2023,trade_downside+mark_downside+structural_rejection+oi,763,625,625,5.0,10.0
PF_ETCUSD,2024,trade_downside+mark_downside+structural_rejection+oi,3389,2659,2659,5.0,15.0
PF_ETCUSD,2025,trade_downside+mark_downside+structural_rejection+oi,2369,1887,1887,5.0,10.0
PF_ETCUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_ETCUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation,1,1,1,5.0,5.0
PF_ETCUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation,1,1,1,5.0,5.0
PF_ETCUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_level,231,191,191,5.0,10.0
PF_ETCUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_level,1031,866,866,5.0,10.0
PF_ETCUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_level,948,789,789,5.0,10.0
PF_ETCUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_ETCUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_ETCUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_ETCUSD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,155,127,127,5.0,10.0
PF_ETCUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,1047,798,798,5.0,15.0
PF_ETCUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,976,746,746,5.0,15.0
PF_ETCUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_ETCUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_ETCUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_ETHFIUSD,2023,trade_downside+mark_downside+structural_rejection,0,0,0,,
PF_ETHFIUSD,2024,trade_downside+mark_downside+structural_rejection,142,107,107,5.0,10.0
PF_ETHFIUSD,2025,trade_downside+mark_downside+structural_rejection,5571,4284,4284,5.0,15.0
PF_ETHFIUSD,2023,trade_downside+mark_downside+structural_rejection+oi,0,0,0,,
PF_ETHFIUSD,2024,trade_downside+mark_downside+structural_rejection+oi,67,53,53,5.0,10.0
PF_ETHFIUSD,2025,trade_downside+mark_downside+structural_rejection+oi,2611,2045,2045,5.0,10.0
PF_ETHFIUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_ETHFIUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_ETHFIUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_ETHFIUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_level,0,0,0,,
PF_ETHFIUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_level,1,1,1,5.0,5.0
PF_ETHFIUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_level,678,576,576,5.0,10.0
PF_ETHFIUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_ETHFIUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_ETHFIUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_ETHFIUSD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,0,0,0,,
PF_ETHFIUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,11,9,9,5.0,10.0
PF_ETHFIUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,981,788,788,5.0,10.0
PF_ETHFIUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_ETHFIUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_ETHFIUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_ETHUSD,2023,trade_downside+mark_downside+structural_rejection,21804,12955,12955,5.0,20.0
PF_ETHUSD,2024,trade_downside+mark_downside+structural_rejection,28496,15661,15661,5.0,20.0
PF_ETHUSD,2025,trade_downside+mark_downside+structural_rejection,28500,15692,15692,5.0,20.0
PF_ETHUSD,2023,trade_downside+mark_downside+structural_rejection+oi,12270,7745,7745,5.0,20.0
PF_ETHUSD,2024,trade_downside+mark_downside+structural_rejection+oi,15393,9182,9182,5.0,20.0
PF_ETHUSD,2025,trade_downside+mark_downside+structural_rejection+oi,14840,8912,8912,5.0,20.0
PF_ETHUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation,190,137,137,5.0,15.0
PF_ETHUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation,364,234,234,5.0,16.74999999999997
PF_ETHUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation,391,246,246,5.0,15.0
PF_ETHUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_level,2424,1774,1774,5.0,15.0
PF_ETHUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_level,3049,2145,2145,5.0,15.0
PF_ETHUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_level,1545,1115,1115,5.0,15.0
PF_ETHUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_ETHUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_ETHUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_ETHUSD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,1162,878,878,5.0,15.0
PF_ETHUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,3384,2291,2291,5.0,15.0
PF_ETHUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,4008,2696,2696,5.0,15.0
PF_ETHUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_ETHUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_ETHUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_ETHWUSD,2023,trade_downside+mark_downside+structural_rejection,899,830,830,5.0,10.0
PF_ETHWUSD,2024,trade_downside+mark_downside+structural_rejection,2055,1785,1785,5.0,10.0
PF_ETHWUSD,2025,trade_downside+mark_downside+structural_rejection,0,0,0,,
PF_ETHWUSD,2023,trade_downside+mark_downside+structural_rejection+oi,301,284,284,5.0,10.0
PF_ETHWUSD,2024,trade_downside+mark_downside+structural_rejection+oi,682,605,605,5.0,10.0
PF_ETHWUSD,2025,trade_downside+mark_downside+structural_rejection+oi,0,0,0,,
PF_ETHWUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_ETHWUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_ETHWUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_ETHWUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_level,128,121,121,5.0,10.0
PF_ETHWUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_level,218,196,196,5.0,10.0
PF_ETHWUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_level,0,0,0,,
PF_ETHWUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_change,24,21,21,5.0,10.0
PF_ETHWUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_change,171,149,149,5.0,10.0
PF_ETHWUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_ETHWUSD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,34,34,34,5.0,5.0
PF_ETHWUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,236,206,206,5.0,10.0
PF_ETHWUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,0,0,0,,
PF_ETHWUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_ETHWUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_ETHWUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_FARTCOINUSD,2023,trade_downside+mark_downside+structural_rejection,0,0,0,,
PF_FARTCOINUSD,2024,trade_downside+mark_downside+structural_rejection,0,0,0,,
PF_FARTCOINUSD,2025,trade_downside+mark_downside+structural_rejection,23984,13724,13724,5.0,20.0
PF_FARTCOINUSD,2023,trade_downside+mark_downside+structural_rejection+oi,0,0,0,,
PF_FARTCOINUSD,2024,trade_downside+mark_downside+structural_rejection+oi,0,0,0,,
PF_FARTCOINUSD,2025,trade_downside+mark_downside+structural_rejection+oi,12552,7843,7843,5.0,20.0
PF_FARTCOINUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_FARTCOINUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_FARTCOINUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation,288,185,185,5.0,15.0
PF_FARTCOINUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_level,0,0,0,,
PF_FARTCOINUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_level,0,0,0,,
PF_FARTCOINUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_level,2747,1958,1958,5.0,15.0
PF_FARTCOINUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_FARTCOINUSD,2024,trade_downside+mark_downside+structural_rejection+oi+basis_change,0,0,0,,
PF_FARTCOINUSD,2025,trade_downside+mark_downside+structural_rejection+oi+basis_change,32,20,20,5.0,15.500000000000007
PF_FARTCOINUSD,2023,trade_downside+mark_downside+structural_rejection+oi+breadth,0,0,0,,
PF_FARTCOINUSD,2024,trade_downside+mark_downside+structural_rejection+oi+breadth,0,0,0,,
PF_FARTCOINUSD,2025,trade_downside+mark_downside+structural_rejection+oi+breadth,3323,2399,2399,5.0,15.0
PF_FARTCOINUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_FARTCOINUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_FARTCOINUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation+basis_change,0,0,0,,
PF_FETUSD,2023,trade_downside+mark_downside+structural_rejection,79,44,44,5.0,19.250000000000007
PF_FETUSD,2024,trade_downside+mark_downside+structural_rejection,12202,6889,6889,5.0,20.0
PF_FETUSD,2025,trade_downside+mark_downside+structural_rejection,12868,9173,9173,5.0,15.0
PF_FETUSD,2023,trade_downside+mark_downside+structural_rejection+oi,14,10,10,5.0,10.0
PF_FETUSD,2024,trade_downside+mark_downside+structural_rejection+oi,6551,3996,3996,5.0,20.0
PF_FETUSD,2025,trade_downside+mark_downside+structural_rejection+oi,7150,5239,5239,5.0,15.0
PF_FETUSD,2023,trade_downside+mark_downside+structural_rejection+oi+liquidation,0,0,0,,
PF_FETUSD,2024,trade_downside+mark_downside+structural_rejection+oi+liquidation,413,244,244,5.0,20.0
PF_FETUSD,2025,trade_downside+mark_downside+structural_rejection+oi+liquidation,661,430,430,5.0,15.0
PF_FETUSD,2023,trade_downside+mark_downside+structural_rejection+oi+basis_level,0,0,0,,
