model,fold,target,train_n,test_n,t_test_start,t_test_end,slice,state,n,pos_rate,auc,avg_precision,logloss,brier,accuracy@0.5,precision@0.5,recall@0.5,mean_pnl_R,top10_n,top10_mean_pnl_R,top10_winrate,top10_timerate
lgbm,5,y_good_05,9393,1878,2025-07-09 00:00:00+00:00,2025-11-13 23:25:00+00:00,SCOPE,RISK_ON_1,821.0,0.3386114494518879,0.7647826490189065,0.6390274628220998,0.6435811467726583,0.20183521599034293,0.7247259439707674,0.75,0.2805755395683453,0.3764077099099352,82.0,2.644720838439058,0.7926829268292683,0.14634146341463414
lgbm,5,y_good_05,9393,1878,2025-07-09 00:00:00+00:00,2025-11-13 23:25:00+00:00,S1_regime_code_1d,1,249.0,0.321285140562249,0.677810650887574,0.5308969564882088,0.6792860329847585,0.2145940915966868,0.6907630522088354,0.5428571428571428,0.2375,0.25569385008595075,24.0,1.4087379218292908,0.625,0.25
lgbm,5,y_good_05,9393,1878,2025-07-09 00:00:00+00:00,2025-11-13 23:25:00+00:00,S1_regime_code_1d,2,517.0,0.2746615087040619,0.7689765258215964,0.5363089063820635,0.5968893105342524,0.1878774237448174,0.7427466150870407,0.6285714285714286,0.15492957746478872,0.1433164614107237,51.0,1.9721280920524848,0.6862745098039216,0.21568627450980393
lgbm,5,y_good_05,9393,1878,2025-07-09 00:00:00+00:00,2025-11-13 23:25:00+00:00,S1_regime_code_1d,3,1007.0,0.17775571002979146,0.7645399832672117,0.4496036676501336,0.4374247647394471,0.12839658815177654,0.8311817279046674,0.5818181818181818,0.1787709497206704,-0.32500177083149684,100.0,0.9159545847139089,0.5,0.28
lgbm,5,y_good_05,9393,1878,2025-07-09 00:00:00+00:00,2025-11-13 23:25:00+00:00,S2_markov_x_vol1d,1,405.0,0.35802469135802467,0.8427320954907163,0.734787668544156,0.5324698114145497,0.1773186171947789,0.7358024691358025,0.7878787878787878,0.3586206896551724,0.6361289869463841,40.0,3.031608555514351,0.85,0.125
lgbm,5,y_good_05,9393,1878,2025-07-09 00:00:00+00:00,2025-11-13 23:25:00+00:00,S2_markov_x_vol1d,0,1106.0,0.2115732368896926,0.764280953501137,0.4932105281216733,0.488500295310043,0.14651159612563713,0.798372513562387,0.569620253164557,0.19230769230769232,-0.17832776503965195,110.0,1.1549945330540594,0.5545454545454546,0.2727272727272727
lgbm,5,y_good_05,9393,1878,2025-07-09 00:00:00+00:00,2025-11-13 23:25:00+00:00,S2_markov_x_vol1d,3,217.0,0.3271889400921659,0.7319120200655991,0.5325872544808643,0.7814679561509046,0.2412082298218836,0.6866359447004609,0.6153846153846154,0.11267605633802817,0.29026518557186115,21.0,1.8533444638007492,0.6666666666666666,0.19047619047619047
lgbm,5,y_good_05,9393,1878,2025-07-09 00:00:00+00:00,2025-11-13 23:25:00+00:00,S3_funding_x_oi,8,277.0,0.27075812274368233,0.7998679867986798,0.5964159208480443,0.5135849412819031,0.16525831501721283,0.7689530685920578,0.6774193548387096,0.28,0.04627056835087295,27.0,1.8046519667064658,0.7407407407407407,0.2962962962962963
lgbm,5,y_good_05,9393,1878,2025-07-09 00:00:00+00:00,2025-11-13 23:25:00+00:00,S3_funding_x_oi,3,325.0,0.23384615384615384,0.766275628831114,0.5081281811982081,0.5322942738542377,0.16069418204328434,0.7784615384615384,0.5833333333333334,0.18421052631578946,-0.0866501977561959,32.0,1.561070712185776,0.59375,0.1875
lgbm,5,y_good_05,9393,1878,2025-07-09 00:00:00+00:00,2025-11-13 23:25:00+00:00,S3_funding_x_oi,5,310.0,0.2129032258064516,0.7505588673621459,0.5178773338340017,0.4970856146915512,0.14455746193395677,0.8096774193548387,0.64,0.24242424242424243,-0.06751274493491437,31.0,1.6682449120555656,0.6129032258064516,0.12903225806451613
lgbm,5,y_good_05,9393,1878,2025-07-09 00:00:00+00:00,2025-11-13 23:25:00+00:00,S3_funding_x_oi,4,273.0,0.25274725274725274,0.7774936061381075,0.5902477315248421,0.5100210399455563,0.15629004704062952,0.7838827838827839,0.6785714285714286,0.2753623188405797,0.0502571777353114,27.0,2.012134490828284,0.7037037037037037,0.25925925925925924
lgbm,5,y_good_05,9393,1878,2025-07-09 00:00:00+00:00,2025-11-13 23:25:00+00:00,S3_funding_x_oi,7,234.0,0.27350427350427353,0.7936580882352942,0.5760324955333727,0.5664069935019583,0.1803392680051211,0.7393162393162394,0.5789473684210527,0.171875,0.060957356195960564,23.0,1.9371355584469028,0.6521739130434783,0.08695652173913043
lgbm,5,y_good_05,9393,1878,2025-07-09 00:00:00+00:00,2025-11-13 23:25:00+00:00,S3_funding_x_oi,6,203.0,0.2857142857142857,0.7668252080856124,0.5673585916902125,0.6302903757976259,0.1913166719956117,0.7438423645320197,0.6666666666666666,0.20689655172413793,0.11971402693620894,20.0,1.7087267046639572,0.65,0.3
lgbm,5,y_good_05,9393,1878,2025-07-09 00:00:00+00:00,2025-11-13 23:25:00+00:00,S4_crowd_x_trend1d,2,354.0,0.4350282485875706,0.7451948051948052,0.7005634296751663,0.6942917197023597,0.22728114849361197,0.6638418079096046,0.7215189873417721,0.37012987012987014,0.8762512517074492,35.0,2.9698033023220516,0.8571428571428571,0.11428571428571428
lgbm,5,y_good_05,9393,1878,2025-07-09 00:00:00+00:00,2025-11-13 23:25:00+00:00,S4_crowd_x_trend1d,3,1444.0,0.20706371191135733,0.7678579252530269,0.47168473715083714,0.4895307372319229,0.14721209839797708,0.8019390581717452,0.5764705882352941,0.16387959866220736,-0.18851277431932553,144.0,1.2740442235771405,0.5694444444444444,0.2638888888888889
lgbm,5,y_good_05,9393,1878,2025-07-09 00:00:00+00:00,2025-11-13 23:25:00+00:00,S5_btcRisk_x_regimeUp,5,821.0,0.3386114494518879,0.7647826490189065,0.6390274628220998,0.6435811467726583,0.20183521599034293,0.7247259439707674,0.75,0.2805755395683453,0.3764077099099352,82.0,2.644720838439058,0.7926829268292683,0.14634146341463414
lgbm,5,y_good_05,9393,1878,2025-07-09 00:00:00+00:00,2025-11-13 23:25:00+00:00,S5_btcRisk_x_regimeUp,4,516.0,0.15891472868217055,0.7871754523996853,0.4600885474401455,0.39868432471465504,0.11412186645382857,0.8430232558139535,0.5161290322580645,0.1951219512195122,-0.34730210854040733,51.0,1.12329216039219,0.5490196078431373,0.23529411764705882
lgbm,5,y_good_05,9393,1878,2025-07-09 00:00:00+00:00,2025-11-13 23:25:00+00:00,S5_btcRisk_x_regimeUp,1,224.0,0.21428571428571427,0.8042140151515152,0.4864567469396778,0.46774592848072905,0.14879455041966524,0.7857142857142857,0.5,0.10416666666666667,-0.04695181125736831,22.0,1.509153642741819,0.6363636363636364,0.18181818181818182
lgbm,5,y_good_05,9393,1878,2025-07-09 00:00:00+00:00,2025-11-13 23:25:00+00:00,S6_fresh_x_compress,0,384.0,0.2890625,0.7833217833217833,0.6084135112569228,0.5595465017234204,0.17736328434149048,0.7473958333333334,0.6842105263157895,0.23423423423423423,0.1769566075213275,38.0,1.9102207658182597,0.7105263157894737,0.2894736842105263
lgbm,5,y_good_05,9393,1878,2025-07-09 00:00:00+00:00,2025-11-13 23:25:00+00:00,S6_fresh_x_compress,2,465.0,0.21505376344086022,0.7854246575342466,0.5378943761465175,0.4690829806474947,0.14345656399527884,0.8,0.5853658536585366,0.24,-0.11472370431454536,46.0,1.6799162083677708,0.5869565217391305,0.13043478260869565
lgbm,5,y_good_05,9393,1878,2025-07-09 00:00:00+00:00,2025-11-13 23:25:00+00:00,S6_fresh_x_compress,1,410.0,0.2731707317073171,0.7854745925215724,0.5749411298485368,0.5470492631027211,0.17055676310798645,0.7634146341463415,0.6744186046511628,0.25892857142857145,0.13381579131948432,41.0,2.200329626246151,0.7560975609756098,0.1951219512195122
lgbm,5,y_good_05,9393,1878,2025-07-09 00:00:00+00:00,2025-11-13 23:25:00+00:00,S6_fresh_x_compress,7,209.0,0.24880382775119617,0.7862567368936796,0.6088679621183273,0.5159168412582471,0.15728963197074033,0.7990430622009569,0.7777777777777778,0.2692307692307692,0.005649751738817778,20.0,2.327019772388898,0.8,0.25
lgbm,5,y_good_05,9393,1878,2025-07-09 00:00:00+00:00,2025-11-13 23:25:00+00:00,S6_fresh_x_compress,8,202.0,0.22772277227722773,0.7470735785953179,0.5012269437219654,0.5353214771652121,0.15729134714323392,0.7871287128712872,0.6153846153846154,0.17391304347826086,-0.041150920523431334,20.0,1.6731761053108354,0.75,0.35
lgbm,5,y_good_05,9393,1878,2025-07-09 00:00:00+00:00,2025-11-13 23:25:00+00:00,S6_fresh_x_compress,6,208.0,0.25961538461538464,0.7506012506012506,0.5282090159571416,0.5846951041736845,0.18026950667124397,0.7596153846153846,0.625,0.18518518518518517,-0.025609764250628355,20.0,1.4500492831504173,0.65,0.25
