time,open,high,low,close,volume,source_url,venue_symbol,chunk_start_utc,chunk_end_utc,resolution,historical_backfill,rankable_pre_holdout,contains_protected_period
1767145500000,2979.3,2982.2,2979.3,2980.6,48.548,https://futures.kraken.com/api/charts/v1/trade/PF_ETHUSD/5m?from=1767139200&to=1767225599,PF_ETHUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767145800000,2980.6,2980.6,2977.4,2978,183.6609999999999,https://futures.kraken.com/api/charts/v1/trade/PF_ETHUSD/5m?from=1767139200&to=1767225599,PF_ETHUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767146100000,2978,2978.2,2976.2,2977.3,25.72300000000001,https://futures.kraken.com/api/charts/v1/trade/PF_ETHUSD/5m?from=1767139200&to=1767225599,PF_ETHUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767146400000,2977.3,2978,2972.9,2978,23.911,https://futures.kraken.com/api/charts/v1/trade/PF_ETHUSD/5m?from=1767139200&to=1767225599,PF_ETHUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767146700000,2978,2978,2974.8,2975.5,30.06799999999998,https://futures.kraken.com/api/charts/v1/trade/PF_ETHUSD/5m?from=1767139200&to=1767225599,PF_ETHUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767147000000,2975.5,2979.1,2975.2,2979.1,9.25,https://futures.kraken.com/api/charts/v1/trade/PF_ETHUSD/5m?from=1767139200&to=1767225599,PF_ETHUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767147300000,2979.1,2979.4,2976.8,2978.7,42.56699999999999,https://futures.kraken.com/api/charts/v1/trade/PF_ETHUSD/5m?from=1767139200&to=1767225599,PF_ETHUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767147600000,2978.7,2979.6,2977.9,2977.9,1.972,https://futures.kraken.com/api/charts/v1/trade/PF_ETHUSD/5m?from=1767139200&to=1767225599,PF_ETHUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767147900000,2977.9,2977.9,2975.8,2977.3,7.21,https://futures.kraken.com/api/charts/v1/trade/PF_ETHUSD/5m?from=1767139200&to=1767225599,PF_ETHUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767148200000,2977.3,2979.6,2976.9,2978.6,3.928,https://futures.kraken.com/api/charts/v1/trade/PF_ETHUSD/5m?from=1767139200&to=1767225599,PF_ETHUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767148500000,2978.6,2981.2,2975.2,2975.2,15.912,https://futures.kraken.com/api/charts/v1/trade/PF_ETHUSD/5m?from=1767139200&to=1767225599,PF_ETHUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
